stateName,stateCode,district,name,officeName,officeAddress,phone,fax
Kansas,KS,100,"Roberts, Pat",Topeka Office,"Frank Carlson Federal Bldg., Room 392, 444 SE Quincy, Topeka, KS 66683",7852952745,7852353665
Kansas,KS,100,"Roberts, Pat",Wichita Office,"125 N Market Street, Suite 1120, Wichita, KS 67202",3162630416,3162630273
Kansas,KS,100,"Roberts, Pat",Washington D.C. Office,"109 Hart Senate Office Building, Washington, DC 20510-1605",2022244774,2022243514
Kentucky,KY,100,"McConnell, Mitch",Louisville Office,"601 W. Broadway, Room 630, Louisville, KY 40202",5025826304,
Kentucky,KY,100,"McConnell, Mitch",Lexington Office,"771 Corporate Drive, Suite 108, Lexington, KY 40503",8592248286,
Kentucky,KY,100,"McConnell, Mitch",Ft. Wright Office,"1885 Dixie Highway, Suite 345, Fort Wright, KY 41011",8595780188,
Kentucky,KY,100,"McConnell, Mitch",London Office,"300 S. Main Street, Suite 310, London, KY 40741",6068642026,
Kentucky,KY,100,"McConnell, Mitch",Bowling Green Office,"Federal Building, 241 E. Main Street, Rm. 102, Bowling Green, KY 42101",2707811673,
Kentucky,KY,100,"McConnell, Mitch",Paducah Office,"100 Fountain Avenue, Suite 300, Paducah, KY 42001",2704424554,
Kentucky,KY,100,"McConnell, Mitch","Washington, D.C. Office","317 Russell Senate Office Building, Washington, DC 20510",2022242541,2022242499
Kentucky,KY,100,"Paul, Rand",Bowling Green Office,"1029 State Street, Bowling Green, KY 42101",2707828303,
Kentucky,KY,100,"Paul, Rand","Washington, D.C. Office","167 Russell Senate Office Building, Washington DC, 20510",2022244343,
Kentucky,KY,100,"Paul, Rand",Crescent Springs Office,"541 Buttermilk Pk Ste 102, Crescent Springs, KY 41017",8594260165,
Kentucky,KY,100,"Paul, Rand",Louisville Office,"600 Dr. MLK Jr. Place, Room 1072B , Louisville, KY 40202",5025825341,
Kentucky,KY,100,"Paul, Rand",Owensboro Office,"423 Frederica St, Ste 305, Owensboro, KY 42301",2706899085,
Kentucky,KY,100,"Paul, Rand",Hopkinsville Office,"1100 S. Main St, Ste 12, Hopkinsville, KY 42240",2708851212,
Kentucky,KY,100,"Paul, Rand",Lexington Office,"771 Corporate Dr, Ste 105, Lexington, KY 40503",8592192239,
Lousiana,LA,100,"Cassidy, Bill",Baton Rouge Office,"5555 Hilton Ave., Suite 100, Baton Rouge, LA 70808",2259297711,2259297688
Lousiana,LA,100,"Cassidy, Bill",Metairie Office,"3421 N. Causeway Blvd., Suite 204, Metairie, LA 70002",5048380130,5048380133
Lousiana,LA,100,"Cassidy, Bill",Lafayette Office,"101 La Rue France, Suite 505, Lafayette, LA 70508",3372611400,3372611490
Lousiana,LA,100,"Cassidy, Bill",Lake Charles Office,"1 Lakeshore Drive, Suite 1155, Lake Charles, LA 70629",3374935398,3374935629
Lousiana,LA,100,"Cassidy, Bill",Monroe Office,"1651 Louisville Ave, Suite 123, Monroe, LA 70201",3183242111,3183242197
Lousiana,LA,100,"Cassidy, Bill",Alexandria Office,"3600 Jackson Street, Suite 115A, Alexandria, LA 71303",3184487176,3184485175
Lousiana,LA,100,"Cassidy, Bill",Shreveport Office,"6425 Youree Dr., Suite 415, Shreveport, LA 71105",3187983215,3187986959
Lousiana,LA,100,"Cassidy, Bill",Washington D.C. Office,"703 Hart SOB, Washington, DC 20510",2022245824,2022249735
Lousiana,LA,100,"Kennedy, John",Washington D.C. Office,"SRB11, Russell Senate Building, Washington, DC 20510",2022244623,2022280447
Massachusetts,MA,100,"Markey, Edward J.",Boston Office,"975 JFK Federal Building, 15 New Sudbury Street, Boston, MA 02203",6175658519,
Massachusetts,MA,100,"Markey, Edward J.",Fall River Office,"222 Milliken Boulevard, Suite 312, Fall River, MA 02721",5086770523,
Massachusetts,MA,100,"Markey, Edward J.",Springfield Office,"1550 Main Street, 4th Floor, Springfield, MA 01101",4137854610,
Massachusetts,MA,100,"Markey, Edward J.","Washington, D.C. Office","255 Dirksen Senate Office Building, Washington, D.C. 20510",2022242742,
Massachusetts,MA,100,"Warren, Elizabeth",Boston Office,"2400 JFK Federal Building, 15 New Sudbury Street, Boston, MA 02203",6175653170,
Massachusetts,MA,100,"Warren, Elizabeth",Springfield Office,"1550 Main Street, Suite 406, Springfield, MA 01103",4137882690,
Massachusetts,MA,100,"Warren, Elizabeth",Washington Office,"317 Hart Senate Office Building, Washington, DC 20510",2022244543,
Maryland,MD,100,"Cardin, Benjamin L.",Washington D.C. Office,"509 Hart Senate Office Building, Washington, DC, 20510",2022244524,2022241651
Maryland,MD,100,"Cardin, Benjamin L.",Baltimore Office,"100 S. Charles Street, Tower 1, Suite 1710, Baltimore, MD, 21201",4109624436,
Maryland,MD,100,"Cardin, Benjamin L.",Bowie Office,"10201 Martin Luther King Jr., Highway, Suite 210, Bowie, MD, 20720",3018600414,3018600416
Maryland,MD,100,"Cardin, Benjamin L.",Cumberland Office,"13 Canal Street, Room 305, Cumberland, MD, 21502",3017772957,3017772959
Maryland,MD,100,"Cardin, Benjamin L.",Rockville Office,"451 Hungerford Drive, Suite 230, Rockville, MD, 20850",3017622974,3017622976
Maryland,MD,100,"Cardin, Benjamin L.",Salisbury Office,"Plaza Gallery Building, 212 West Main Street, Suite 301C, Salisbury, MD, 21801",4105464250,4105464252
Maryland,MD,100,"Cardin, Benjamin L.",Southern Maryland Office,"10201 Martin Luther King Jr., Highway, Suite 210, Bowie, MD, 20720",2028701164,
Maryland,MD,100,"Van Hollen, Chris","Washington, DC Office","B40C Dirksen Senate Office Building, Washington, DC 20510",2022244654,2022280629
Maine,ME,100,"Collins, Susan M.",Augusta Office,"68 Sewall Street, Room 507, Augusta, ME 04330",2076228414,
Maine,ME,100,"Collins, Susan M.",Bangor Office,"202 Harlow Street, Room 20100, Bangor, ME 04401",2079450417,
Maine,ME,100,"Collins, Susan M.",Biddeford Office,"160 Main Street, Biddeford, ME 04005",2072831101,
Maine,ME,100,"Collins, Susan M.",Caribou Office,"25 Sweden Street, Suite A, Caribou, ME 04736",2074937873,
Maine,ME,100,"Collins, Susan M.",Lewiston Office,"55 Lisbon Street, Lewiston, ME 04240",2077846969,
Maine,ME,100,"Collins, Susan M.",Portland Office,"One Canal Plaza, Suite 802, Portland, ME 04101",2077803575,
Maine,ME,100,"Collins, Susan M.",Washington D.C. Office,"413 Dirksen Senate Office Building, Washington, DC 20510",2022242523,2022242693
Maine,ME,100,"King, Angus S., Jr.",Augusta Office,"4 Gabriel Drive, Suite 3, Augusta, ME 04330",2076228292,
Maine,ME,100,"King, Angus S., Jr.",Bangor Office,"202 Harlow St., Suite 20350, Bangor, ME 04401",2079458000,
Maine,ME,100,"King, Angus S., Jr.",Presque Isle Office,"169 Academy St., Suite A, Presque Isle, ME 04769",2077645124,
Maine,ME,100,"King, Angus S., Jr.",Scarborough Office,"383 US Route 1, Suite 1C, Scarborough, ME 04074",2078831588,
Maine,ME,100,"King, Angus S., Jr.",Washington D.C. Office,"133 Hart Building, Washington, D.C. 20510",2022245344,
Michigan,MI,100,"Peters, Gary C.",Detroit Office,"Patrick V. McNamara Federal Building, 477 Michigan Avenue, Suite 1860, Detroit, MI 48226",3132266020,
Michigan,MI,100,"Peters, Gary C.",Lansing Office,"124 West Allegan Street, Suite 1810, Lansing, MI 48933",5173771508,
Michigan,MI,100,"Peters, Gary C.",Grand Rapids Office,"Gerald R. Ford Federal Building, 110 Michigan Street NW, Suite 720, Grand Rapids, MI 49503",6162339150,
Michigan,MI,100,"Peters, Gary C.",Marquette Office,"857 W Washington St, Suite 308, Marquette, MI 49855",9062264554,
Michigan,MI,100,"Peters, Gary C.",Rochester Office,"407 6th Street, Suite C, Rochester, MI 48307",2486088040,
Michigan,MI,100,"Peters, Gary C.",Saginaw Office,"515 North Washington Avenue, Suite 401, Saginaw, MI 48607",9897540112,
Michigan,MI,100,"Peters, Gary C.",Traverse City Office,"818 Red Drive, Suite 40, Traverse City, MI 49684",2319477773,
Michigan,MI,100,"Peters, Gary C.","Washington, D.C. Office","Hart Senate Office Building, Suite 724, Washington, DC 20510",2022246221,
Michigan,MI,100,"Stabenow, Debbie",Mid-Michigan Office,"221 W. Lake Lansing Road, Suite 100, East Lansing, MI 48823",5172031760,
Michigan,MI,100,"Stabenow, Debbie",Southeast Michigan Office,"719 Griswold St., Suite 700, Detroit, MI 48226",3139614330,
Michigan,MI,100,"Stabenow, Debbie",West Michigan Office,"3280 E. Beltline Court NE, Suite 400, Grand Rapids, MI 49525",6169750052,
Michigan,MI,100,"Stabenow, Debbie",Flint/Saginaw Bay Office,"432 N. Saginaw St, Suite 301, Flint, MI 48502",8107204172,
Michigan,MI,100,"Stabenow, Debbie",Upper Peninsula Office,"1901 W. Ridge, Suite 7, Marquette, MI 49855",9062288756,
Michigan,MI,100,"Stabenow, Debbie",Northern Michigan Office,"3335 S. Airport Road West, Suite 6B, Traverse City, MI 49684",2319291031,
Michigan,MI,100,"Stabenow, Debbie",Washington Dc Office,"731 Hart Senate Office Building, Washington, D.C. 20510-2204",2022244822,
Minnesota,MN,100,"Franken, Al",Moorhead Office,"819 Center Avenue, Suite 2A, Moorhead, MN 56560",2182848721,
Minnesota,MN,100,"Franken, Al",Duluth Office,"515 W 1st St, Suite 104, Duluth, MN 55802",2187222390,
Minnesota,MN,100,"Franken, Al",Saint Paul Office,"60 East Plato Blvd, Suite 220, Saint Paul, MN 55107",6512211016,
Minnesota,MN,100,"Franken, Al",Rochester Office,"1202-1/2 7th Street NW, Suite 213, Rochester, MN 55901",5072882003,
Minnesota,MN,100,"Franken, Al","Washington, D.C. Office","309 Hart Senate Office Building, Washington, DC 20510",2022245641,
Minnesota,MN,100,"Klobuchar, Amy","Washington, D.C. Office","302 Hart Senate Office Building, Washington, DC 20510",2022243244,2022282186
Minnesota,MN,100,"Klobuchar, Amy",Metro Office,"1200 Washington Avenue South, Room 250, Minneapolis, MN 55415",6127275220,6127275223
Minnesota,MN,100,"Klobuchar, Amy",Southern Office,"1130 1/2 7th Street, NW, Room 212, Rochester, MN 55901",5072885321,5072882922
Minnesota,MN,100,"Klobuchar, Amy",Northwestern & Central Office,"121 4th Street South, Moorhead, MN 56560",2182872219,2182872930
Minnesota,MN,100,"Klobuchar, Amy",Northeastern Office,"Olcott Plaza, Room 105, 820 9th Street North, Virginia, MN 55792",2187419690,2187413692
Missouri,MO,100,"Blunt, Roy",Springfield Office,"2740 B East Sunshine, Springfield, MO 65804",4178777814,4178239662
Missouri,MO,100,"Blunt, Roy",Kansas City Office,"1000 Walnut Street, Suite # 1560, Kansas City, MO 64106",8164717141,8164717338
Missouri,MO,100,"Blunt, Roy",Columbia Office,"1001 Cherry Street, Suite 104, Columbia, MO 65201",5734428151,5734428162
Missouri,MO,100,"Blunt, Roy",St. Louis/Clayton Office,"7700 Bonhomme, #315, Clayton, MO 63105",3147254484,3147273548
Missouri,MO,100,"Blunt, Roy",Cape Girardeau Office,"2502 Tanner Drive Suite 208, Cape Girardeau, Missouri 63703",5733347044,5733347352
Missouri,MO,100,"Blunt, Roy","Washington, D.C. Office","260 Russell Senate Office Building, Washington, DC 20510",2022245721,2022248149
Missouri,MO,100,"McCaskill, Claire",Cape Girardeau Office,"555 Independence St., Room 1600, Cape Girardeau, Missouri 63703",5736510964,5733344278
Missouri,MO,100,"McCaskill, Claire",Columbia Office,"28 N. 8th St., Ste. 500, Columbia, Missouri 65201",5734427130,5734427140
Missouri,MO,100,"McCaskill, Claire",Kansas City Office,"4141 Pennsylvania Ave., Ste. 101, Kansas City, Missouri 64111",8164211639,8164212562
Missouri,MO,100,"McCaskill, Claire",Springfield Office,"324 Park Central West, Ste. 101, Springfield, Missouri 65806",4178688745,4178311349
Missouri,MO,100,"McCaskill, Claire",St. Louis Office,"5850 Delmar Blvd., Ste. A, St. Louis, Missouri 63112",3143671364,3143618649
Missouri,MO,100,"McCaskill, Claire","Washington, D.C. Office","730 Hart Senate Office Building, Washington, D.C. 20510",2022246154,2022286326
Mississippi,MS,100,"Cochran, Thad",Washington Office,"113 Dirksen Senate Office Building , Washington, D.C. 20510-2402",2022245054,
Mississippi,MS,100,"Cochran, Thad",Jackson Office,"190 East Capitol Street, Suite 550 , Jackson, Mississippi 39201",6019654459,
Mississippi,MS,100,"Cochran, Thad",Oxford Office,"911 East Jackson Avenue, Suite 249 , Oxford, Mississippi 38655",6622361018,
Mississippi,MS,100,"Cochran, Thad",Gulf Coast Office,"2012 15th Street , Suite 451 , Gulfport, Mississippi 39501",2288679710,
Mississippi,MS,100,"Wicker, Roger F.","Washington, D.C. Office","555 Dirksen Senate Office Building, Washington, DC 20510",2022246253,2022280378
Mississippi,MS,100,"Wicker, Roger F.",Jackson Office,"U.S. Federal Courthouse, 501 East Court Street, Suite 3-500, Jackson, MS 39201",6019654644,6019654007
Mississippi,MS,100,"Wicker, Roger F.",Gulfport Office,"2909 13th Street, 3rd Floor, Suite 303, Gulfport, MS 39501",2288717017,2288717196
Mississippi,MS,100,"Wicker, Roger F.",Tupelo Office,"330 West Jefferson Street, Suite B, Tupelo, MS 38804, P.O. Box 3777, Tupelo, MS 38803",6628445010,6628445030
Mississippi,MS,100,"Wicker, Roger F.",Hernando Office,"321 Losher Street, PO Box 385, Hernando, MS 38632",6624291002,6624296002
Montana,MT,100,"Daines, Steve","Washington, D.C. Office","320 Hart Senate Office Building, Washington, D.C. 20510",2022242651,
Montana,MT,100,"Daines, Steve",Billings Office,"222 N. 32nd Street, Ste. 100, Billings, MT 59101",4062456822,
Montana,MT,100,"Daines, Steve",Great Falls Office,"104 4th Street North, Ste. 302, Great Falls, MT 59401",4064530148,
Montana,MT,100,"Daines, Steve",Helena Office,"30 West 14th Street, Ste. 206, Helena, MT 59601",4064433189,
Montana,MT,100,"Daines, Steve",Bozeman Office,"13 S. Willson Ave. Ste. 8, Bozeman, MT 59718",4065873446,
Montana,MT,100,"Daines, Steve",Missoula Office,"218 East Front Street, Ste. 103, Missoula, MT 59802",4065498198,
Montana,MT,100,"Daines, Steve",Kalispell Office,"40 2nd St East, Suite 211, (KM Building), Kalispell, Montana 59901",4062573765,
Montana,MT,100,"Daines, Steve",Sidney Office,"609 S. Central Ave. Suite #4, (Central Plaza Building), Sidney, MT, 59270",4064829010,
Montana,MT,100,"Daines, Steve",Hardin Office,"310 N Center, Hardin, MT 59034",4066654126,
Montana,MT,100,"Tester, Jon",Billings Office,"Judge Jameson Federal Building, 2900 4th Ave N, Suite 201, Billings, MT 59101",4062520550,4062527768
Montana,MT,100,"Tester, Jon",Bozeman Office,"Avant Courier Building, 1 E Main Street, Suite 202, Bozeman, MT 59715",4065864450,4065867647
Montana,MT,100,"Tester, Jon",Butte Office,"Silver Bow Center, 125 W Granite, Suite 200, Butte, MT 59701",4067233277,4067824717
Montana,MT,100,"Tester, Jon",Glendive Office,"122 W Towne, Glendive, MT 59330",4063652391,4063658836
Montana,MT,100,"Tester, Jon",Great Falls Office,"119 1st Avenue N, Suite 102, Great Falls, MT 59401",4064529585,4064529586
Montana,MT,100,"Tester, Jon",Helena Office,"Capital One Center, 208 N Montana Avenue, Suite 202, Helena, MT 59601",4064495401,4064495462
Montana,MT,100,"Tester, Jon",Kalispell Office,"8 Third Street E, Kalispell, MT 59901",4062573360,4062573974
Montana,MT,100,"Tester, Jon",Missoula Office,"130 W Front Street, Missoula, MT 59802",4067283003,4067282193
Montana,MT,100,"Tester, Jon","Washington, D.C. Office","311 Hart Senate Office Building, Washington, DC 20510-2604",2022242644,2022248594
North Carolina,NC,100,"Burr, Richard",Asheville Office,"Federal Building, 151 Patton Avenue, Suite 204, Asheville, NC 28801",8283502437,8283502439
North Carolina,NC,100,"Burr, Richard",Gastonia Office,"City Hall, 181 South Street, Room 222, Gastonia, NC 28052",7048330854,7048331467
North Carolina,NC,100,"Burr, Richard",Winston-Salem Office,"2000 West First Street, Suite 508, Winston-Salem, NC 27104",3366315125,3367254493
North Carolina,NC,100,"Burr, Richard",Wilmington Office,"201 North Front Street, Suite 809, Wilmington, NC 28401",9102511058,9102517975
North Carolina,NC,100,"Burr, Richard",Rocky Mount Office,"100 Coast Line Street, Room 210, Rocky Mount, NC 27804",2529779522,2529777902
North Carolina,NC,100,"Burr, Richard","Washington, D.C. Office","217 Russell Senate Office Building, Washington, DC 20510",2022243154,2022282981
North Carolina,NC,100,"Tillis, Thom","Washington, D.C. Office","185 Dirksen Senate Office Building, Washington, DC 20510",2022246342,2022282563
North Carolina,NC,100,"Tillis, Thom",Charlotte Office,"9300 Harris Corners Pkwy, Suite 170, Charlotte, NC 28269",7045099087,7045099162
North Carolina,NC,100,"Tillis, Thom",Greenville Office,"1694 E. Arlington Blvd., Suite B, Greenville, NC 27858",2523290371,2523290290
North Carolina,NC,100,"Tillis, Thom",Hendersonville Office,"1 Historic Courthouse Square, Suite 112, Hendersonville, NC 28792",8286938750,8286939724
North Carolina,NC,100,"Tillis, Thom",High Point Office,"1840 Eastchester Dr., Suite 200, High Point, NC 27265",3368850685,3368850692
North Carolina,NC,100,"Tillis, Thom",Raleigh Office,"310 New Bern Avenue, Suite 122, Raleigh, NC 27601",9198564630,9198564053
North Dakota,ND,100,"Heitkamp, Heidi",Washington Office,"SH-110 Hart Senate Office Building, Washington, DC 20510",2022242043,2022247776
North Dakota,ND,100,"Heitkamp, Heidi",Bismarck Office,"228 Federal Building, 220 East Rosser Avenue, Bismarck, ND 58501",7012584648,7012581254
North Dakota,ND,100,"Heitkamp, Heidi",Fargo Office,"306 Federal Building, 657 Second Avenue North, Fargo, ND 58102",7012328030,7012326449
North Dakota,ND,100,"Heitkamp, Heidi",Dickinson Office,"40 1st Ave West, Suite 202, Dickinson, ND 58601",7012250974,7012253287
North Dakota,ND,100,"Heitkamp, Heidi",Grand Forks Office,"33 South Third Street Suite B, Grand Forks, ND 58201",7017759601,7017461990
North Dakota,ND,100,"Heitkamp, Heidi",Minot Office,"105 Federal Building, 100 First Street SW, Minot, ND 58701",7018520703,7018388196
North Dakota,ND,100,"Hoeven, John",Bismarck Office,"U.S. Federal Building, 220 East Rosser Ave., Rm 312, Bismarck, ND 58501",7012504618,7012504484
North Dakota,ND,100,"Hoeven, John",Fargo Office,"1802 32nd Ave. South, Rm B, Fargo, ND 58103",7012395389,7012395112
North Dakota,ND,100,"Hoeven, John",Grand Forks Office,"Federal Building, 102 North Fourth St., Rm 108, Grand Forks, ND 58203",7017468972,
North Dakota,ND,100,"Hoeven, John",Minot Office,"100 1st St. SW, Ste 107, Minot, ND 58701",7018381361,7018381381
North Dakota,ND,100,"Hoeven, John",Western North Dakota Office,,7015804535,
North Dakota,ND,100,"Hoeven, John","Washington, D.C. Office","338 Russell Senate Office Building, Washington, DC 20510",2022242551,
Nebraska,NE,100,"Fischer, Deb",Washington D.C. Office,"454 Russell Senate Office Building, Washington, DC 20510",2022246551,2022281325
Nebraska,NE,100,"Fischer, Deb",Kearney Office,"20 West 23rd Street, Kearney, Nebraska 68847",3082342361,3082343684
Nebraska,NE,100,"Fischer, Deb",Lincoln Office,"440 North 8th Street, Suite 120, Lincoln, Nebraska 68508",4024414600,4024768753
Nebraska,NE,100,"Fischer, Deb",Norfolk Office,"Post Office Box 1021, Norfolk, Nebraska 68702",4022008816,
Nebraska,NE,100,"Fischer, Deb",Omaha Office,"11819 Miracle Hills Drive, Suite 205, Omaha, Nebraska 68154",4023913411,4023914725
Nebraska,NE,100,"Fischer, Deb",Scottsbluff Office,"1110 Circle Drive, Suite F2, Scottsbluff, Nebraska 69361",3086302329,3086302321
Nebraska,NE,100,"Sasse, Ben","Washington, D.C. Office","386A Russell Senate Office Building, Washington, DC 20510",2022244224,
Nebraska,NE,100,"Sasse, Ben",Lincoln Office,"1128 Lincoln Mall, Suite 305, Lincoln, NE 68508",4024761400,
Nebraska,NE,100,"Sasse, Ben",Kearney Office,"4111 Fourth Avenue, Suite 26, Kearney, NE 68845",3082333677,
Nebraska,NE,100,"Sasse, Ben",Omaha Office,"304 North 168th Circle, Suite 213, Omaha, NE 68118",4025508040,
Nebraska,NE,100,"Sasse, Ben",Scottsbluff Office,"115 Railway Street, Suite C102, Scottsbluff, NE 69361",3086326032,
New Hampshire,NH,100,"Hassan, Maggie","Washington, DC Office","B85 Russell Senate Office Building, Washington, DC 20510",2022243324,
New Hampshire,NH,100,"Hassan, Maggie",Manchester Office,"1200 Elm Street, Suite 2, Manchester, NH 03101",6036222204,
New Hampshire,NH,100,"Shaheen, Jeanne","Washington, D.C. Office","506 Hart SOB, Washington, DC, 20510",2022242841,2022283194
New Hampshire,NH,100,"Shaheen, Jeanne","Manchester, Nh Office","2 Wall Street, Suite 220, Manchester, NH 03101",6036477500,
New Hampshire,NH,100,"Shaheen, Jeanne","Claremont, Nh Office","50 Opera House Sq., Claremont, NH, 03743",6035424872,
New Hampshire,NH,100,"Shaheen, Jeanne","Nashua, Nh Office","60 Main Street, Nashua, NH 03060",6038830196,
New Hampshire,NH,100,"Shaheen, Jeanne","Dover, Nh Office","340 Central Avenue Suite 205, Dover, NH 03820",6037503004,
New Hampshire,NH,100,"Shaheen, Jeanne","Berlin, Nh Office","961 Main St., Berlin, NH, 03570",6037526300,6037526305
New Hampshire,NH,100,"Shaheen, Jeanne","Keene, Nh Office","12 Gilbo Ave., Suite C, Keene, NH 03431",6033586604,
New Jersey,NJ,100,"Booker, Cory A.","Washington, D.C. Office","359 Dirksen Senate Office Building, Washington, DC 20510",2022243224,2022248378
New Jersey,NJ,100,"Booker, Cory A.",Camden Office,"One Port Center, 2 Riverside Drive, Suite 505, Camden, NJ 08101",8563388922,8563388936
New Jersey,NJ,100,"Booker, Cory A.",Newark Office,"One Gateway Center, 23rd Floor, Newark, NJ 07102",9736398700,9736398723
New Jersey,NJ,100,"Menendez, Robert",Newark Office,"One Gateway Center, Suite 1100, Newark, New Jersey 07102",9736453030,9736450502
New Jersey,NJ,100,"Menendez, Robert",Barrington Office,"208 White Horse Pike, Suite 18, Barrington, New Jersey 08007",8567575353,8565461526
New Jersey,NJ,100,"Menendez, Robert",Washington Office,"528 Senate Hart Office Building, Washington, D.C. 20510",2022244744,2022282197
New Mexico,NM,100,"Heinrich, Martin",Albuquerque Office,"400 Gold Avenue SW, Ste. 1080, Albuquerque, N.M. 87102",5053466601,5053466780
New Mexico,NM,100,"Heinrich, Martin",Farmington Office,"7450 East Main St., Ste. A, Farmington, N.M. 87402",5053255030,5053256035
New Mexico,NM,100,"Heinrich, Martin",Las Cruces Office,"Loretto Towne Center, 505 South Main St., Ste. 148, Las Cruces, N.M. 88001",5755236561,5755236584
New Mexico,NM,100,"Heinrich, Martin",Roswell Office,"200 East 4th St., Ste. 300, Roswell, N.M. 88201",5756227113,5756223538
New Mexico,NM,100,"Heinrich, Martin",Santa Fe Office,"123 East Marcy St., Ste. 103, Santa Fe, N.M. 87501",5059886647,5059928435
New Mexico,NM,100,"Heinrich, Martin",Washington D.C. Office,"303 Hart Senate Office Building, Washington, D.C. 20510",2022245521,2022282841
New Mexico,NM,100,"Udall, Tom",Albuquerque Office,"400 Gold Ave. SW, Suite 300, Albuquerque, NM 87102",5053466791,
New Mexico,NM,100,"Udall, Tom",Carlsbad Office,"102 W. Hagerman Street, Suite A, Carlsbad, NM 88220",5752340366,
New Mexico,NM,100,"Udall, Tom",Eastside Office,"100 South Avenue A, Suite 113, Portales, NM 88130",5753566811,
New Mexico,NM,100,"Udall, Tom",Las Cruces Office,"201 N. Church Street, Suite 201B, Las Cruces, NM 88001",5755265475,
New Mexico,NM,100,"Udall, Tom",Santa Fe Office,"120 South Federal Place, Suite 302, Santa Fe, NM 87501",5059886511,
New Mexico,NM,100,"Udall, Tom","Washington, D.C. Office","531 Hart Senate Office Building, Washington DC, 20510",2022246621,
Nevada,NV,100,"Heller, Dean",Las Vegas Office,"8930 West Sunset Road, Suite 230, Las Vegas, NV 89148",7023886605,7023886501
Nevada,NV,100,"Heller, Dean",Reno Office,"Bruce Thompson Federal Building, 400 S. Virginia Street, Suite 738, Reno, NV 89501",7756865770,7756865729
Nevada,NV,100,"Heller, Dean","Washington, D.C. Office","324 Hart Senate Office Building, Washington, DC 20510",2022246244,2022286753
Nevada,NV,100,"Masto, Catherine Cortez","Washington, DC Office","B40A Dirksen Senate Office Building, Washington, DC 20510",2022243542,
Nevada,NV,100,"Masto, Catherine Cortez",Las Vegas Office,"333 Las Vegas Boulevard South, Suite 8016, Las Vegas, NV  89101",7023885020,7023885030
Nevada,NV,100,"Masto, Catherine Cortez",Reno Office,"400 South Virginia Street, Suite 902, Courthouse and Federal Building, Reno, NV  89501",7756865750,7756865757
New York,NY,100,"Gillibrand, Kirsten E.",Albany/Capital District Office,"Leo W. Oâ€™Brien Federal Office Building, 11A Clinton Avenue, Room 821, Albany, NY 12207",5184310120,5184310128
New York,NY,100,"Gillibrand, Kirsten E.",Buffalo Office,"Larkin At Exchange, 726 Exchange Street, Suite 511, Buffalo, NY 14210",7168549725,7168549731
New York,NY,100,"Gillibrand, Kirsten E.",Long Island Office,"155 Pinelawn Road, Suite 250 North, Melville, NY 11747",6312492825,6312492847
New York,NY,100,"Gillibrand, Kirsten E.",North Country Office,"PO Box 273, Lowville, NY 13367",3153766118,3153766118
New York,NY,100,"Gillibrand, Kirsten E.",Rochester Office,"Kenneth B. Keating Federal Office Building, 100 State Street, Room 4195, Rochester, NY 14614",5852636250,5852636247
New York,NY,100,"Gillibrand, Kirsten E.",Syracuse/Central Ny Office,"James M. Hanley Federal Building, 100 South Clinton Street, Room 1470, PO Box 7378, Syracuse, NY 13261",3154480470,3154480476
New York,NY,100,"Gillibrand, Kirsten E.",New York City Office,"780 Third Avenue, Suite 2601, New York, New York 10017",2126886262,8668246340
New York,NY,100,"Gillibrand, Kirsten E.",Hudson Valley Office,"PO Box 893, Mahopac, NY 10541",8458754585,8458759099
New York,NY,100,"Gillibrand, Kirsten E.","Washington, D.C. Office","478 Russell, Washington, DC 20510",2022244451,2022280282
New York,NY,100,"Schumer, Charles E.",Albany Office,"Leo O'Brien Building, Room 420, Albany, NY 12207",5184314070,5184314076
New York,NY,100,"Schumer, Charles E.",Melville Office,"145 Pine Lawn Road, #300, Melville, NY 11747",6317530978,6317530997
New York,NY,100,"Schumer, Charles E.",Rochester Office,"100 State Street, Room 3040, Rochester, NY 14614",5852635866,5852633173
New York,NY,100,"Schumer, Charles E.",Binghamton Office,"15 Henry Street, Room. 100 A-F, Binghamton, NY 13901",6077726792,6077728124
New York,NY,100,"Schumer, Charles E.",New York City Office,"780 Third Avenue, Suite 2301, New York, NY 10017",2124864430,2022282838
New York,NY,100,"Schumer, Charles E.",Syracuse Office,"100 South Clinton Street, Room 841, Syracuse, NY 13261",3154235471,3154235185
New York,NY,100,"Schumer, Charles E.",Buffalo Office,"130 South Elmwood Avenue, #660, Buffalo, NY 14202",7168464111,7168464113
New York,NY,100,"Schumer, Charles E.",Peekskill Office,"One Park Place, Suite 100, Peekskill, NY 10566",9147341532,9147341673
New York,NY,100,"Schumer, Charles E.","Washington, D.C. Office","322 Hart Senate Office Building, Washington, D.C. 20510",2022246542,2022283027
Ohio,OH,100,"Brown, Sherrod",Cleveland Office,"801 West Superior Ave., Suite 1400, Cleveland, OH 44113",2165227272,2165222239
Ohio,OH,100,"Brown, Sherrod",Cincinnati Office,"425 Walnut St., Suite 2310, Cincinnati, OH 45202",5136841021,5136841029
Ohio,OH,100,"Brown, Sherrod",Columbus Office,"200 North High St., Room 614, Columbus, OH 43215",6144692083,6144692171
Ohio,OH,100,"Brown, Sherrod",Lorain Office,"200 West Erie Ave., Suite 312, Lorain, OH 44052",4402424100,4402424108
Ohio,OH,100,"Brown, Sherrod","Washington, D.C. Office","713 Hart Senate Office Bldg., Washington, DC 20510",2022242315,2022286321
